Severity	Code	Description	Project	File	Line	Suppression State
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\Services\UserNotificationService.cs	592	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseListViewModel.cs	21	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseListViewModel.cs	39	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseListViewModel.cs	114	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseListViewModel.cs	263	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseListViewModel.cs	275	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseServiceManagementViewModel.cs	28	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseServiceManagementViewModel.cs	117	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseServiceManagementViewModel.cs	166	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseServiceManagementViewModel.cs	210	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\BaseServiceManagementViewModel.cs	220	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\CoreViewModel.cs	186	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\CoreViewModel.cs	209	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	141	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	193	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	232	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	274	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	331	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\EnhancedServiceManagementViewModel.cs	393	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	27	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	39	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	99	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	118	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	139	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	194	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	280	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	343	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\NewBaseListViewModel.cs	363	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	24	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	34	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	48	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	70	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	104	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	167	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	223	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	308	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	345	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	392	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	418	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\ServiceViewModel.cs	465	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	18	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	28	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	47	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	81	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	157	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	210	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	253	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Base\SessionAwareViewModel.cs	305	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\CriticalErrorDialogViewModel.cs	25	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\CriticalErrorDialogViewModel.cs	102	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\CriticalErrorDialogViewModel.cs	121	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\CriticalErrorDialogViewModel.cs	130	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\CriticalErrorDialogViewModel.cs	153	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\CriticalErrorDialogViewModel.cs	175	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\CriticalErrorDialogViewModel.cs	243	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\FormulaSelectionDialogViewModel.cs	24	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\FormulaSelectionDialogViewModel.cs	63	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\FormulaSelectionDialogViewModel.cs	72	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\FormulaSelectionDialogViewModel.cs	109	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\FormulaSelectionDialogViewModel.cs	129	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Dialogs\FormulaSelectionDialogViewModel.cs	182	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaDisplayViewModel.cs	23	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaDisplayViewModel.cs	78	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaStateViewModel.cs	12	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaStateViewModel.cs	25	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaStateViewModel.cs	91	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaStateViewModel.cs	212	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaThemeViewModel.cs	23	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaThemeViewModel.cs	43	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaThemeViewModel.cs	65	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaThemeViewModel.cs	85	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaThemeViewModel.cs	131	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaThemeViewModel.cs	176	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	15	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	28	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	44	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	56	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	69	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	134	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	229	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Formulas\FormulaViewModel.cs	247	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbDisplayViewModel.cs	14	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbDisplayViewModel.cs	20	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbDisplayViewModel.cs	29	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbDisplayViewModel.cs	36	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbDisplayViewModel.cs	118	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbDisplayViewModel.cs	159	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	12	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	26	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	37	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	48	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	59	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	77	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	109	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	242	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbStateViewModel.cs	261	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbThemeViewModel.cs	15	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbThemeViewModel.cs	21	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbThemeViewModel.cs	30	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbThemeViewModel.cs	89	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbThemeViewModel.cs	136	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbThemeViewModel.cs	159	
Warning (active)	SA1124	Do not use regions (https://github.com/DotNetAnalyzers/StyleCopAnalyzers/blob/master/documentation/SA1124.md)	LYBT.Desktop.Core	D:\source\repos\LYBTZYZS\src\Client\Desktop\Core\ViewModels\Herbs\HerbThemeViewModel.cs	172	
